season_year,player_name,position,team_name,honor_scope,honor_name,selector,honor_team,placement,source_name,source_url
2024,Bryce Boettcher,LB,Oregon,position_award,Burlsworth,Burlsworth,winner,1,wikipedia,https://en.wikipedia.org/wiki/Burlsworth_Trophy
