season_year,player_name,position,team_name,honor_scope,honor_name,selector,placement,source_name,source_url
2024,Cam Ward,,Miami (FL),all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Ashton Jeanty,,Boise State,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Kaleb Johnson,,Iowa,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Tetairoa McMillan,,Arizona,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Nick Nash,,San Jose State,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Xavier Restrepo,,Miami (FL),all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Harold Fannin Jr.,,Bowling Green,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Kelvin Banks,,Texas,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Will Campbell,,LSU,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Seth McLaughlin,,Ohio State,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Wyatt Milum,,West Virginia,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Addison West,,Western Michigan,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Donovan Ezeiruaku,,Boston College,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Kyle Kennard,,South Carolina,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Abdul Carter,,Penn State,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Mason Graham,,Michigan,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Walter Nolen,,Ole Miss,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Shaun Dolac,,Buffalo,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Jay Higgins,,Iowa,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Danny Stutsman,,Oklahoma,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Jahdae Barron,,Texas,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Xavier Watts,,Notre Dame,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Nohl Williams,,California,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Caleb Downs,,Ohio State,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Kenneth Almendares,,Louisiana,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Alex Mastromanno,,Florida State,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
2024,Travis Hunter,,Colorado,all_america,All-America (Consensus),Consensus,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_College_Football_All-America_Team
