season_year,player_name,position,team_name,honor_scope,honor_name,selector,placement,source_name,source_url
2024,Dillon Gabriel,QB,Oregon,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Kaleb Johnson,RB,Iowa,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Kyle Monangai,RB,Rutgers,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Tai Felton,WR,Maryland,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Jeremiah Smith,WR,Ohio State,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Tyler Warren,TE,Penn State,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Logan Jones,C,Iowa,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Connor Colby,OG,Iowa,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Donovan Jackson,OG,Ohio State,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Aireontae Ersery,OT,Minnesota,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Josh Conerly Jr.,OT,Oregon,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Mikail Kamara,DL,Indiana,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Mason Graham,DL,Michigan,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Abdul Carter,DL,Penn State,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,JT Tuimoloau,DL,Ohio State,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Aiden Fisher,LB,Indiana,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Jay Higgins,LB,Iowa,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Carson Schwesinger,LB,UCLA,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Cody Lindenberg,LB,Minnesota,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,D'Angelo Ponds,DB,Indiana,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Koi Perich,DB,Minnesota,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Caleb Downs,DB,Ohio State,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Lathan Ransom,DB,Ohio State,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Dominic Zvada,K,Michigan,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Eddie Czaplicki,P,USC,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,William Wagner,LS,Michigan,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Kurtis Rourke,QB,Indiana,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Jordan James,RB,Oregon,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Woody Marks,RB,USC,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Pat Bryant,WR,Illinois,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Tez Johnson,WR,Oregon,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Colston Loveland,TE,Michigan,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Logan Jones,C,Iowa,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Olaivavega Ioane,OG,Penn State,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Emmanuel Pregnon,OG,USC,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Hollin Pierce,OT,Rutgers,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Gennings Dunker,OT,Iowa,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Kenneth Grant,DL,Michigan,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Josaiah Stewart,DL,Michigan,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Jack Sawyer,DL,Ohio State,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Matayo Uiagalelei,DL,Oregon,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Bryce Boettcher,LB,Oregon,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Kobe King,LB,Penn State,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Sonny Styles,LB,Ohio State,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
2024,Jaylen Reed,DB,Penn State,all_conference,All-Big Ten,Big Ten,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_Big_Ten_Conference_football_season
