season_year,player_name,position,team_name,honor_scope,honor_name,selector,placement,source_name,source_url
2025,Cade Klubnik,QB,Clemson,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Isaac Brown,RB,Louisville,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Antonio Williams,WR,Clemson,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Justin Joly,TE,NC State,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Desmond Reid,AP,Pittsburgh,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Francis Mauigoa,OT,Miami (FL),all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Keylan Rutledge,OG,Georgia Tech,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Ryan Linthicum,C,44,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,T.J. Parker,DE,Clemson,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Peter Woods,DT,Clemson,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Kyle Louis,LB,Pittsburgh,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Avieon Terrell,DB,129,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Isaiah Nwokobia,DB,SMU,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Collin Rogers,K,SMU,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Jack Stonehouse,P,Syracuse,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Clemson,OT,DE,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Clemson,OT,DE,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Haynes King,QB,Georgia Tech,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Hollywood Smothers,RB,NC State,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Duce Robinson,WR,Florida State,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Justin Joly,TE,NC State,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Jacob De Jesus,AP,California,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Francis Mauigoa,OT,Miami,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Logan Parr,OG,SMU,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Luke Petitbon,C,Florida State,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Rueben Bain Jr.,DE,Miami,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Jordan van den Berg,DT,Georgia Tech,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Caden Fordham,LB,NC State,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Hezekiah Masses,DB,California,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Nick Andersen,DB,Wake Forest,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Aidan Birr,K,Georgia Tech,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Jack Stonehouse,P,Syracuse,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Darian Mensah,QB,Duke,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Demond Claiborne,RB,Wake Forest,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Cooper Barkate,WR,,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Sam Roush,TE,Stanford,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
2025,Malachi Toney,AP,Miami,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_All-ACC_football_team
