season_year,player_name,position,team_name,honor_scope,honor_name,selector,placement,source_name,source_url
2025,Broc Lowry,QB,Western Michigan,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Trevor Brock,OL,Buffalo,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Davion Weatherspoon,OL,Ohio,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Anthony Boswell,OL,Toledo,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Raheem Anderson,OL,Western Michigan,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Chad Schuster,OL,Western Michigan,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Jyrin Johnson,TE,Bowling Green,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Nik McMillan,WR,Buffalo,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Victor Snow,WR,Buffalo,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Kam Perry,WR,Miami,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Junior Vandeross III,WR,Toledo,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Sieh Bangura,RB,Ohio,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Chip Trayanum,RB,Toledo,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Dom Dzioban,K,Miami,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Nathan Voorhis,DL,Ball State,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Michael Heldman,DL,Central Michigan,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Adam Trick,DL,Miami,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Nadame Tucker,DL,Western Michigan,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Gideon Lampron,LB,Bowling Green,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Red Murdock,LB,Buffalo,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Jordan Kwiatkowski,LB,Central Michigan,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,K’Von Sherman,LB,Toledo,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Eli Blakey,DB,Miami,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Emmanuel McNeil-Warren,DB,Toledo,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Andre Fuller,DB,Toledo,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Braden Awls,DB,Toledo,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Keegan Andrews,P,UMass,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Cameron Pettaway,RET,Bowling Green,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Da’Realyst Clark,RET,Kent State,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
2025,Parker Navarro,QB,Ohio,all_conference,All-MAC,MAC,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Mid-American_Conference_football_season
