season_year,player_name,position,team_name,honor_scope,honor_name,selector,placement,source_name,source_url
2025,Braylon Braxton,QB,Southern Miss,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,George Pettaway,RB,James Madison,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Kentrel Bullock,RB,South Alabama,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Nick Del Grande,OL,Coastal Carolina,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Caleb Cook,OL,Georgia Southern,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Pichon Wimbley,OL,Georgia Southern,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Pat McMurtrie,OL,James Madison,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Zach Barlev,OL,Old Dominion,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Toby Payne,TE,Marshall,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Corey Rucker,WR,Arkansas State,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Josh Dallas,WR,Georgia Southern,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Ted Hurst,WR,Georgia State,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Bryan Whitehead,DL,Arkansas State,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Latrell Bullard,DL,Georgia Southern,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Jordan Lawson,DL,Louisiana,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Kevontay Wells,DL,Louisiana–Monroe,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Brodarius Lewis,DL,Southern Miss,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Brendan Harrington,LB,Georgia Southern,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Jason Henderson,LB,Old Dominion,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Blayne Myrick,LB,South Alabama,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Chance Gamble,DB,Georgia Southern,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Jacob Thomas,DB,James Madison,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Tyree Skipper,DB,Louisiana,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Josh Moten,DB,Southern Miss,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Clune Van Andel,K,Arkansas State,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Alex Smith,P,Georgia Southern,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Ja'Quez Cross,AP,Arkansas State,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Alonza Barnett III,QB,James Madison,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Ja'Quez Cross,RB,Arkansas State,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Bill Davis,RB,Louisiana,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,Jax Harrington,OL,Louisiana,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
2025,George Jackson,OL,Louisiana,all_conference,All-Sun Belt,Sun Belt,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Sun_Belt_Conference_football_season
