season_year,player_name,position,team_name,honor_scope,honor_name,selector,honor_team,placement,source_name,source_url
2024,Cam Ward,QB,Miami (FL),position_award,Davey O'Brien,Davey O'Brien,winner,1,wikipedia,https://en.wikipedia.org/wiki/Davey_O%27Brien_Award
