season_year,player_name,position,team_name,honor_scope,honor_name,selector,placement,source_name,source_url
2025,Sam Leavitt,QB,RS-So.,all_conference,All-Big 12,Big 12,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Big_12_Conference_football_season
2025,Bryson Washington,RB,Baylor,all_conference,All-Big 12,Big 12,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Big_12_Conference_football_season
2025,Will Swanson,FB,Kansas State,all_conference,All-Big 12,Big 12,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Big_12_Conference_football_season
2025,Eric McAlister,WR,TCU,all_conference,All-Big 12,Big 12,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Big_12_Conference_football_season
2025,Joe Royer,TE,RS-Sr.,all_conference,All-Big 12,Big 12,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Big_12_Conference_football_season
2025,Ben Coleman,OL,Arizona State,all_conference,All-Big 12,Big 12,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Big_12_Conference_football_season
2025,Will Ferrin,K,RS-Sr.,all_conference,All-Big 12,Big 12,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Big_12_Conference_football_season
2025,David Bailey,DL,Texas Tech,all_conference,All-Big 12,Big 12,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Big_12_Conference_football_season
2025,Jacob Rodriguez,LB,Texas Tech,all_conference,All-Big 12,Big 12,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Big_12_Conference_football_season
2025,Xavion Alford,DB,RS-Sr.,all_conference,All-Big 12,Big 12,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Big_12_Conference_football_season
2025,Palmer Williams,P,Baylor,all_conference,All-Big 12,Big 12,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Big_12_Conference_football_season
2025,David Bailey,DE,Texas Tech,all_conference,All-Big 12,Big 12,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Big_12_Conference_football_season
2025,Jacob Rodriguez,LB,Texas Tech,all_conference,All-Big 12,Big 12,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Big_12_Conference_football_season
2025,Spencer Fano,OT,Utah,all_conference,All-Big 12,Big 12,first_team,wikipedia,https://en.wikipedia.org/wiki/2025_Big_12_Conference_football_season
