season_year,player_name,position,team_name,honor_scope,honor_name,selector,placement,source_name,source_url
2024,Lachlan Wilson,P,California,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_All-ACC_football_team
2024,Kevin Jennings,QB,SMU,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_All-ACC_football_team
2024,Phil Mafah,RB,Clemson,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_All-ACC_football_team
2024,Malachi Fields,WR,Virginia,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_All-ACC_football_team
2024,Jake Briningstool,TE,Clemson,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_All-ACC_football_team
2024,PJ Williams,OT,SMU,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_All-ACC_football_team
2024,Logan Parr,OG,SMU,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_All-ACC_football_team
2024,Zeke Correll,C,NC State,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_All-ACC_football_team
2024,Xavier Carlton,DE,California,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_All-ACC_football_team
2024,Payton Page,DT,Clemson,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_All-ACC_football_team
2024,Rasheem Biles,LB,Pittsburgh,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_All-ACC_football_team
2024,Clarence Lewis,DB,Syracuse,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_All-ACC_football_team
2024,Nick Andersen,DB,Wake Forest,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_All-ACC_football_team
2024,Ben Sauls,K,Pittsburgh,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_All-ACC_football_team
2024,Peter Moore,P,Virginia Tech,all_conference,All-ACC,ACC,first_team,wikipedia,https://en.wikipedia.org/wiki/2024_All-ACC_football_team
